customer_id,age,gender,income,region,signup_date,preferred_category
CUST_00956,44,M,54440,Central,2022-04-13,Home & Garden
CUST_00957,20,M,99131,Central,2022-03-02,Beauty
CUST_00958,52,M,63446,Central,2022-08-15,Electronics
CUST_00959,45,M,56960,North,2022-11-26,Electronics
CUST_00960,56,F,47439,South,2023-01-23,Beauty
CUST_00961,46,M,39024,North,2023-01-23,Beauty
CUST_00962,27,M,59979,North,2022-02-26,Clothing
CUST_00963,49,Other,61382,West,2022-03-09,Food & Beverage
CUST_00964,35,M,53101,Central,2022-08-22,Beauty
CUST_00965,27,Other,109080,Central,2023-01-07,Home & Garden
CUST_00966,38,Other,40610,West,2022-08-14,Electronics
CUST_00967,32,M,36146,Central,2022-01-24,Sports
CUST_00968,28,F,47712,North,2022-11-23,Electronics
CUST_00969,47,Other,53730,East,2022-07-24,Sports
CUST_00970,21,F,38065,North,2022-09-23,Sports
CUST_00971,40,Other,59486,West,2023-01-10,Clothing
CUST_00972,32,M,61651,North,2022-03-16,Sports
CUST_00973,24,M,68550,South,2022-08-24,Clothing
CUST_00974,45,Other,44569,Central,2022-06-27,Food & Beverage
CUST_00975,58,F,81023,East,2022-02-11,Home & Garden
CUST_00976,32,M,67100,East,2022-07-12,Home & Garden
CUST_00977,70,F,111253,Central,2022-02-05,Clothing
CUST_00978,51,Other,40232,South,2023-01-07,Food & Beverage
CUST_00979,37,Other,37984,North,2022-05-06,Beauty
CUST_00980,56,Other,49007,North,2022-06-30,Electronics
CUST_00981,35,F,61701,West,2022-03-18,Home & Garden
CUST_00982,66,Other,64621,West,2022-04-12,Electronics
CUST_00983,52,Other,67060,North,2022-01-27,Beauty
CUST_00984,24,M,97423,North,2022-09-19,Home & Garden
CUST_00985,51,F,17750,East,2022-09-20,Sports
CUST_00986,63,M,20190,Central,2023-01-15,Electronics
CUST_00987,40,M,52564,South,2022-12-17,Beauty
CUST_00988,66,Other,95219,West,2022-05-09,Food & Beverage
CUST_00989,67,M,69522,North,2022-08-03,Beauty
CUST_00990,65,F,35017,Central,2022-01-25,Sports
CUST_00991,48,Other,58460,North,2022-04-12,Clothing
CUST_00992,28,F,51394,North,2022-03-20,Clothing
CUST_00993,35,Other,50697,South,2022-09-08,Beauty
CUST_00994,31,F,44209,North,2022-05-19,Food & Beverage
CUST_00995,74,M,56816,Central,2022-11-05,Clothing
CUST_00996,34,Other,76617,West,2022-08-24,Beauty
CUST_00997,35,Other,45877,East,2022-07-28,Home & Garden
CUST_00998,69,Other,67217,South,2022-11-14,Beauty
CUST_00999,58,Other,70808,North,2022-06-21,Sports
CUST_01000,48,Other,80834,East,2023-01-30,Electronics
CUST_01001,19,M,37672,West,2022-02-07,Clothing
CUST_01002,19,M,55226,East,2022-02-20,Sports
CUST_01003,19,Other,42015,Central,2022-07-23,Home & Garden
CUST_01004,65,F,56854,North,2022-12-14,Beauty
CUST_01005,70,F,56720,West,2022-09-02,Home & Garden
CUST_01006,51,M,33007,East,2022-12-03,Sports
CUST_01007,20,F,58018,West,2022-01-15,Clothing
CUST_01008,58,Other,98717,Central,2022-03-28,Beauty
CUST_01009,60,F,64702,North,2022-09-17,Sports
CUST_01010,19,F,29262,South,2022-03-17,Beauty
CUST_01011,58,M,36530,North,2022-10-09,Food & Beverage
CUST_01012,57,M,54218,West,2022-02-07,Beauty
CUST_01013,58,Other,36950,South,2022-11-02,Beauty
CUST_01014,33,F,79588,East,2022-04-27,Food & Beverage
CUST_01015,27,M,27127,North,2022-10-11,Electronics
CUST_01016,30,F,64846,West,2022-05-04,Food & Beverage
CUST_01017,57,F,23357,North,2022-01-16,Clothing
CUST_01018,53,M,53906,South,2022-01-18,Home & Garden
CUST_01019,72,F,34268,Central,2022-10-19,Sports
CUST_01020,35,Other,68503,West,2022-10-30,Electronics
CUST_01021,31,M,75676,North,2022-07-14,Food & Beverage
CUST_01022,23,Other,61640,North,2022-05-10,Sports
CUST_01023,49,Other,76692,East,2022-06-22,Home & Garden
CUST_01024,54,M,15000,East,2022-12-26,Home & Garden
CUST_01025,65,F,57764,North,2022-02-01,Beauty
CUST_01026,18,Other,64552,South,2022-03-14,Sports
CUST_01027,26,Other,67169,South,2022-04-25,Beauty
CUST_01028,23,F,18073,South,2022-11-02,Clothing
CUST_01029,53,F,63327,East,2023-01-03,Food & Beverage
CUST_01030,72,F,67625,South,2022-01-27,Electronics
CUST_01031,60,M,57537,West,2022-02-02,Food & Beverage
CUST_01032,40,F,29438,East,2023-01-30,Home & Garden
CUST_01033,24,M,44069,East,2022-03-21,Food & Beverage
CUST_01034,41,M,79705,West,2022-07-19,Sports
CUST_01035,26,Other,77099,South,2022-05-31,Home & Garden
CUST_01036,35,M,64171,South,2022-02-25,Food & Beverage
CUST_01037,23,M,68950,West,2022-10-03,Food & Beverage
CUST_01038,65,Other,74420,West,2022-05-28,Food & Beverage
CUST_01039,55,F,63933,East,2022-01-28,Home & Garden
CUST_01040,57,Other,79054,Central,2022-01-28,Clothing
CUST_01041,72,F,78299,East,2022-04-26,Sports
CUST_01042,18,Other,106450,South,2022-01-27,Home & Garden
CUST_01043,58,F,44852,South,2022-12-01,Home & Garden
CUST_01044,35,F,45196,East,2022-01-10,Beauty
CUST_01045,49,Other,15000,West,2022-12-08,Sports
CUST_01046,44,M,62387,East,2022-08-08,Home & Garden
CUST_01047,34,F,93708,West,2022-11-15,Food & Beverage
CUST_01048,19,M,80821,Central,2022-07-20,Clothing
CUST_01049,40,Other,71528,Central,2022-03-02,Clothing
CUST_01050,71,Other,82376,Central,2022-01-21,Electronics
CUST_01051,23,Other,64922,West,2022-12-21,Beauty
CUST_01052,70,M,49234,West,2022-10-02,Food & Beverage
CUST_01053,65,Other,99688,North,2022-06-17,Home & Garden
CUST_01054,37,Other,63389,West,2022-07-28,Clothing
CUST_01055,42,Other,77805,East,2022-05-11,Clothing
CUST_01056,61,F,15000,South,2022-04-11,Beauty
CUST_01057,20,F,15000,West,2022-03-01,Electronics
CUST_01058,30,F,58389,Central,2022-08-29,Home & Garden
CUST_01059,43,Other,36958,West,2022-10-05,Sports
CUST_01060,23,Other,60215,West,2022-04-06,Sports
CUST_01061,50,M,45169,East,2022-01-04,Beauty
CUST_01062,34,Other,110349,Central,2022-11-01,Beauty
CUST_01063,33,M,75990,North,2022-01-18,Clothing
CUST_01064,24,Other,84589,East,2022-01-29,Clothing
CUST_01065,37,Other,15000,Central,2022-10-30,Electronics
CUST_01066,49,Other,71235,West,2022-01-05,Food & Beverage
CUST_01067,29,F,51473,North,2023-02-01,Electronics
CUST_01068,40,M,85041,East,2022-03-17,Clothing
CUST_01069,40,Other,68031,Central,2022-08-11,Sports
CUST_01070,30,Other,54255,Central,2022-11-13,Clothing
CUST_01071,44,F,31296,East,2022-12-24,Home & Garden
CUST_01072,29,F,58002,Central,2022-04-09,Beauty
CUST_01073,60,Other,79185,South,2022-04-29,Food & Beverage
CUST_01074,48,M,86400,West,2023-01-08,Electronics
CUST_01075,69,F,47955,West,2023-01-25,Electronics
CUST_01076,29,M,105638,South,2022-08-03,Food & Beverage
CUST_01077,37,F,77388,East,2022-02-12,Home & Garden
CUST_01078,73,M,37336,Central,2022-07-31,Home & Garden
CUST_01079,66,F,32987,West,2023-01-08,Electronics
CUST_01080,23,F,52704,West,2022-03-21,Food & Beverage
CUST_01081,65,M,47906,East,2022-02-08,Electronics
CUST_01082,70,Other,65089,North,2022-10-18,Electronics
CUST_01083,21,F,55853,North,2022-10-04,Beauty
CUST_01084,32,M,49526,South,2022-10-30,Sports
CUST_01085,68,M,24343,Central,2022-10-15,Clothing
CUST_01086,44,F,68681,Central,2022-05-09,Home & Garden
CUST_01087,28,F,22824,South,2023-01-18,Home & Garden
CUST_01088,28,Other,77462,South,2022-09-23,Clothing
CUST_01089,56,Other,15783,West,2022-10-30,Home & Garden
CUST_01090,46,M,21802,Central,2022-03-06,Clothing
CUST_01091,57,F,37251,Central,2022-08-04,Home & Garden
CUST_01092,65,F,46162,North,2022-08-17,Beauty
CUST_01093,45,M,42116,South,2022-06-11,Food & Beverage
CUST_01094,61,Other,46079,North,2022-08-23,Sports
CUST_01095,53,M,60623,Central,2022-10-16,Clothing
CUST_01096,34,F,37681,East,2022-11-13,Clothing
CUST_01097,62,F,60815,North,2022-02-10,Food & Beverage
CUST_01098,66,Other,15000,West,2022-07-30,Sports
CUST_01099,49,Other,36979,East,2022-09-29,Sports
CUST_01100,40,F,20944,Central,2022-08-25,Home & Garden
CUST_01101,18,Other,77199,North,2022-10-21,Food & Beverage
CUST_01102,39,F,40100,West,2022-08-26,Sports
CUST_01103,34,M,67325,East,2022-05-16,Sports
CUST_01104,65,Other,17776,North,2022-12-12,Beauty
CUST_01105,39,M,85998,East,2022-07-27,Electronics
CUST_01106,36,M,57019,East,2022-01-21,Electronics
CUST_01107,39,M,97138,East,2022-03-19,Beauty
CUST_01108,70,M,54663,Central,2023-01-13,Home & Garden
CUST_01109,74,F,24556,Central,2022-04-04,Clothing
CUST_01110,30,Other,34634,West,2022-05-16,Home & Garden
CUST_01111,66,M,50148,West,2022-06-03,Beauty
CUST_01112,63,Other,35338,South,2022-11-18,Sports
CUST_01113,28,M,74911,West,2022-06-10,Food & Beverage
CUST_01114,73,M,56402,South,2023-01-05,Food & Beverage
CUST_01115,54,F,35568,Central,2022-07-28,Electronics
CUST_01116,54,F,71387,North,2022-03-26,Home & Garden
CUST_01117,56,M,47478,South,2022-07-19,Home & Garden
CUST_01118,53,Other,70379,Central,2022-10-01,Beauty
CUST_01119,46,F,44298,West,2022-11-28,Beauty
CUST_01120,66,F,65823,West,2022-01-22,Beauty
CUST_01121,55,F,46789,West,2023-01-10,Clothing
CUST_01122,62,M,74919,Central,2022-09-14,Electronics
CUST_01123,56,M,18152,East,2022-06-17,Electronics
CUST_01124,32,F,29812,South,2022-02-08,Sports
CUST_01125,36,F,51908,South,2022-12-01,Home & Garden
CUST_01126,19,Other,40945,West,2022-04-01,Sports
CUST_01127,74,Other,46190,North,2022-03-28,Sports
CUST_01128,40,M,68239,East,2022-08-14,Sports
CUST_01129,61,F,45779,Central,2022-09-08,Electronics
CUST_01130,42,Other,61555,West,2022-03-02,Sports
CUST_01131,20,M,36848,West,2022-12-27,Electronics
CUST_01132,32,Other,15000,South,2022-09-10,Food & Beverage
CUST_01133,53,M,70243,West,2022-09-13,Food & Beverage
CUST_01134,48,F,91331,North,2022-01-07,Home & Garden
CUST_01135,69,M,59349,South,2022-08-23,Clothing
CUST_01136,26,Other,52994,Central,2022-05-31,Beauty
CUST_01137,63,F,57142,Central,2022-07-23,Beauty
CUST_01138,18,F,82555,South,2022-06-24,Sports
CUST_01139,65,M,59596,South,2022-04-10,Clothing
CUST_01140,68,M,71306,Central,2022-05-31,Food & Beverage
CUST_01141,43,Other,70319,East,2022-03-11,Sports
CUST_01142,71,Other,76813,South,2022-04-28,Food & Beverage
CUST_01143,31,Other,52558,East,2022-07-19,Food & Beverage
CUST_01144,61,Other,44039,East,2023-01-16,Sports
CUST_01145,49,Other,66062,North,2022-10-05,Clothing
CUST_01146,31,F,75173,North,2022-04-15,Food & Beverage
CUST_01147,67,Other,79355,South,2022-01-13,Beauty
CUST_01148,53,M,85434,South,2022-09-29,Clothing
CUST_01149,32,Other,73105,East,2022-07-26,Clothing
CUST_01150,36,Other,42971,West,2022-06-08,Home & Garden
CUST_01151,59,M,59324,Central,2022-02-09,Beauty
CUST_01152,22,F,57475,West,2023-02-03,Home & Garden
CUST_01153,55,F,55220,North,2022-08-12,Beauty
CUST_01154,45,M,66105,West,2022-11-27,Sports
CUST_01155,27,Other,50695,East,2022-09-05,Beauty
CUST_01156,63,F,50724,West,2022-12-10,Home & Garden
CUST_01157,34,F,92861,Central,2022-12-01,Electronics
CUST_01158,59,Other,53600,North,2022-03-19,Beauty
CUST_01159,52,F,76647,East,2022-06-28,Electronics
CUST_01160,29,Other,77965,West,2022-03-08,Clothing
CUST_01161,22,F,59894,South,2022-06-10,Home & Garden
CUST_01162,54,F,51501,East,2022-12-24,Food & Beverage
CUST_01163,67,F,37601,Central,2022-02-19,Sports
CUST_01164,59,M,22561,Central,2023-01-01,Home & Garden
CUST_01165,39,F,67625,North,2022-06-12,Electronics
CUST_01166,50,M,63155,West,2023-01-16,Electronics
CUST_01167,65,M,70750,South,2022-09-24,Home & Garden
CUST_01168,58,F,45258,North,2022-10-29,Home & Garden
CUST_01169,23,M,95413,South,2022-02-27,Beauty
CUST_01170,63,F,64996,South,2022-04-04,Food & Beverage
CUST_01171,20,M,52835,East,2022-05-21,Food & Beverage
CUST_01172,70,M,15000,East,2022-11-24,Beauty
CUST_01173,35,Other,47399,South,2022-11-06,Electronics
CUST_01174,25,F,71791,East,2022-07-17,Beauty
CUST_01175,39,Other,84802,South,2022-12-11,Home & Garden
CUST_01176,70,Other,55921,North,2022-12-27,Beauty
CUST_01177,69,M,88648,North,2023-01-19,Clothing
CUST_01178,51,F,36169,North,2023-01-08,Clothing
CUST_01179,26,Other,63790,South,2022-06-18,Sports
CUST_01180,37,Other,64387,West,2022-05-18,Electronics
CUST_01181,56,M,67799,East,2022-04-07,Electronics
CUST_01182,51,F,58658,South,2022-07-18,Home & Garden
CUST_01183,48,M,62625,South,2022-09-10,Home & Garden
CUST_01184,28,M,35724,North,2022-06-21,Electronics
CUST_01185,53,F,82447,East,2022-03-25,Food & Beverage
CUST_01186,39,M,74360,West,2022-03-21,Clothing
CUST_01187,65,Other,61796,South,2022-10-31,Electronics
CUST_01188,34,Other,74887,Central,2022-12-12,Electronics
CUST_01189,65,Other,83203,South,2022-12-19,Home & Garden
CUST_01190,70,F,67484,South,2022-11-16,Beauty
CUST_01191,27,Other,98173,South,2022-12-05,Home & Garden
CUST_01192,28,Other,69260,West,2022-06-18,Clothing
CUST_01193,40,M,38546,North,2022-10-25,Clothing
CUST_01194,69,M,60738,Central,2023-01-06,Beauty
CUST_01195,41,F,75766,East,2022-08-15,Home & Garden
CUST_01196,61,F,83226,South,2022-04-01,Clothing
CUST_01197,57,F,59094,North,2022-06-08,Clothing
CUST_01198,50,Other,37050,Central,2022-04-09,Sports
CUST_01199,50,Other,51070,Central,2022-11-19,Food & Beverage
CUST_01200,52,Other,28382,North,2022-01-29,Beauty
CUST_01201,40,F,71474,South,2022-07-06,Sports
CUST_01202,50,Other,47155,Central,2022-06-28,Clothing
CUST_01203,46,Other,41420,West,2022-07-08,Food & Beverage
CUST_01204,30,Other,73608,North,2022-07-20,Clothing
CUST_01205,62,F,88148,West,2022-11-24,Electronics
CUST_01206,21,M,41338,West,2022-05-17,Beauty
CUST_01207,51,Other,59229,North,2022-12-08,Sports
CUST_01208,22,M,51897,East,2022-08-22,Food & Beverage
CUST_01209,62,M,84324,West,2022-10-23,Sports
CUST_01210,60,F,54151,East,2022-09-26,Sports
CUST_01211,45,Other,35275,South,2022-07-24,Home & Garden
CUST_01212,40,M,55106,North,2022-06-02,Sports
CUST_01213,31,M,79149,North,2023-01-30,Food & Beverage
CUST_01214,48,M,50721,North,2022-01-13,Electronics
CUST_01215,71,F,43296,Central,2022-12-15,Food & Beverage
CUST_01216,56,Other,53242,Central,2022-08-02,Home & Garden
CUST_01217,59,F,35863,West,2022-11-21,Electronics
CUST_01218,19,Other,51872,Central,2022-07-07,Sports
CUST_01219,35,Other,44727,South,2022-04-02,Food & Beverage
CUST_01220,49,M,102854,East,2022-09-15,Electronics
CUST_01221,22,Other,17044,South,2022-04-09,Clothing
CUST_01222,19,Other,38464,East,2022-12-11,Home & Garden
CUST_01223,36,Other,43282,North,2022-07-21,Food & Beverage
CUST_01224,41,Other,35989,West,2022-01-05,Beauty
CUST_01225,47,M,63996,North,2022-07-24,Clothing
CUST_01226,32,M,40998,West,2022-05-23,Electronics
CUST_01227,42,F,26424,Central,2022-03-09,Sports
CUST_01228,66,M,57376,East,2022-11-10,Beauty
CUST_01229,27,Other,49572,South,2022-06-07,Electronics
CUST_01230,69,M,41885,South,2022-01-02,Beauty
CUST_01231,29,M,83720,South,2022-08-11,Home & Garden
CUST_01232,49,F,64704,Central,2022-04-19,Sports
CUST_01233,63,Other,62310,East,2022-03-14,Clothing
CUST_01234,32,F,65173,South,2022-10-10,Beauty
CUST_01235,74,F,64080,North,2022-02-07,Electronics
CUST_01236,48,F,50568,West,2022-03-11,Food & Beverage
CUST_01237,67,Other,41198,North,2022-05-25,Food & Beverage
CUST_01238,28,Other,57823,Central,2022-03-24,Beauty
CUST_01239,61,M,50205,West,2022-07-18,Home & Garden
CUST_01240,71,Other,16805,East,2022-04-01,Electronics
CUST_01241,48,F,34359,Central,2022-12-01,Clothing
CUST_01242,50,F,47686,South,2022-12-19,Food & Beverage
CUST_01243,69,M,74087,Central,2022-12-14,Beauty
CUST_01244,47,Other,57913,North,2022-09-27,Clothing
CUST_01245,42,Other,37760,Central,2022-09-19,Electronics
CUST_01246,52,M,32759,North,2022-02-10,Clothing
CUST_01247,19,M,78723,West,2022-01-29,Food & Beverage
CUST_01248,46,F,51476,South,2022-06-28,Clothing
CUST_01249,21,M,15000,Central,2022-12-03,Beauty
CUST_01250,34,Other,52733,West,2022-03-06,Clothing
CUST_01251,30,F,69131,South,2022-12-21,Home & Garden
CUST_01252,30,Other,32196,East,2022-10-29,Food & Beverage
CUST_01253,55,M,56351,Central,2022-09-17,Food & Beverage
CUST_01254,23,M,58238,Central,2022-04-14,Beauty
CUST_01255,45,M,33279,South,2022-02-16,Clothing
CUST_01256,23,Other,80799,North,2022-09-13,Home & Garden
CUST_01257,35,M,58593,West,2022-03-28,Food & Beverage
CUST_01258,31,F,47586,East,2022-10-02,Electronics
CUST_01259,50,Other,51609,West,2023-01-09,Electronics
CUST_01260,48,F,29711,South,2022-12-01,Food & Beverage
CUST_01261,44,Other,28961,East,2022-10-23,Beauty
CUST_01262,64,Other,45753,South,2022-12-05,Home & Garden
CUST_01263,48,F,46944,Central,2022-09-08,Home & Garden
CUST_01264,48,M,50297,Central,2022-09-29,Clothing
CUST_01265,37,M,82841,North,2023-02-04,Home & Garden
CUST_01266,52,M,67951,South,2022-01-25,Sports
CUST_01267,52,F,19473,North,2022-02-17,Food & Beverage
CUST_01268,54,M,78202,West,2022-05-12,Beauty
CUST_01269,63,Other,45603,East,2022-03-15,Electronics
CUST_01270,19,M,69995,Central,2022-01-18,Clothing
CUST_01271,41,F,47127,West,2022-01-16,Electronics
CUST_01272,45,M,57278,East,2022-08-12,Electronics
CUST_01273,61,M,31048,South,2022-08-27,Sports
CUST_01274,24,F,61631,East,2023-01-05,Home & Garden
CUST_01275,56,Other,72440,North,2022-09-29,Sports
CUST_01276,68,M,22661,Central,2023-01-18,Clothing
CUST_01277,70,Other,72783,West,2022-10-23,Electronics
CUST_01278,31,Other,41119,Central,2022-03-29,Electronics
CUST_01279,47,F,90053,South,2022-10-22,Clothing
CUST_01280,67,F,70398,East,2022-06-30,Food & Beverage
CUST_01281,29,F,66534,East,2022-11-27,Food & Beverage
CUST_01282,38,F,51725,East,2022-09-15,Clothing
CUST_01283,46,M,107695,South,2022-04-19,Clothing
CUST_01284,52,Other,45724,North,2022-01-19,Clothing
CUST_01285,39,M,34783,South,2022-06-23,Home & Garden
CUST_01286,61,F,41779,East,2022-04-09,Home & Garden
CUST_01287,39,M,76320,Central,2022-08-24,Food & Beverage
CUST_01288,51,M,56889,West,2022-01-26,Food & Beverage
CUST_01289,58,F,53871,East,2022-05-31,Electronics
CUST_01290,33,M,46010,South,2022-06-22,Beauty
CUST_01291,41,F,52829,Central,2022-05-09,Electronics
CUST_01292,33,M,44674,East,2023-01-11,Clothing
CUST_01293,72,M,68512,South,2022-06-22,Food & Beverage
CUST_01294,73,F,49850,Central,2022-06-15,Electronics
CUST_01295,30,Other,42129,East,2022-05-08,Food & Beverage
CUST_01296,41,M,74396,North,2022-06-15,Home & Garden
CUST_01297,66,F,35362,Central,2022-06-14,Beauty
CUST_01298,35,Other,57174,South,2023-01-08,Electronics
CUST_01299,60,F,16689,North,2022-09-06,Clothing
CUST_01300,18,M,27479,North,2022-01-09,Electronics
CUST_01301,68,M,47711,South,2022-03-28,Clothing
CUST_01302,26,F,44324,East,2022-06-10,Beauty
CUST_01303,48,Other,44295,North,2022-01-01,Sports
CUST_01304,29,Other,70597,East,2022-02-07,Electronics
CUST_01305,35,M,71863,North,2022-05-12,Clothing
CUST_01306,36,Other,60978,West,2022-03-30,Clothing
CUST_01307,46,M,34376,East,2023-01-12,Electronics
CUST_01308,58,M,52675,West,2022-02-20,Electronics
CUST_01309,68,M,93490,Central,2023-01-28,Home & Garden
CUST_01310,54,Other,104879,West,2022-09-02,Home & Garden
CUST_01311,59,M,74613,West,2022-02-05,Beauty
CUST_01312,41,F,35086,South,2022-03-23,Food & Beverage
CUST_01313,50,M,52849,South,2022-06-18,Food & Beverage
CUST_01314,42,F,59613,West,2023-01-08,Clothing
CUST_01315,42,M,56508,Central,2023-02-03,Sports
CUST_01316,56,Other,76921,South,2022-09-17,Beauty
CUST_01317,51,F,69636,West,2022-01-24,Home & Garden
CUST_01318,40,Other,34095,West,2022-08-16,Electronics
CUST_01319,67,M,42584,East,2022-03-01,Home & Garden
CUST_01320,26,M,74520,West,2022-09-27,Clothing
CUST_01321,36,Other,83618,Central,2022-03-03,Clothing
CUST_01322,32,Other,59868,Central,2022-12-08,Electronics
CUST_01323,33,F,86508,East,2022-10-11,Home & Garden
CUST_01324,49,Other,57523,West,2022-01-03,Food & Beverage
CUST_01325,24,Other,37204,Central,2022-09-27,Food & Beverage
CUST_01326,27,F,67657,East,2022-08-24,Clothing
CUST_01327,41,M,116191,East,2022-08-24,Sports
CUST_01328,37,M,29852,North,2022-10-06,Food & Beverage
CUST_01329,50,M,85586,West,2022-03-25,Sports
CUST_01330,58,F,66445,Central,2022-12-19,Clothing
CUST_01331,62,M,41450,North,2022-07-08,Clothing
CUST_01332,58,Other,17099,South,2022-02-04,Food & Beverage
CUST_01333,55,Other,15000,North,2022-01-05,Clothing
CUST_01334,65,Other,44256,West,2022-03-30,Food & Beverage
CUST_01335,74,M,62928,South,2022-03-09,Clothing
CUST_01336,60,Other,72876,East,2022-06-17,Beauty
CUST_01337,48,Other,77816,East,2022-11-16,Sports
CUST_01338,55,M,61069,East,2022-12-17,Sports
CUST_01339,23,Other,57833,South,2022-11-07,Sports
CUST_01340,44,M,48351,West,2023-01-01,Sports
CUST_01341,29,F,63432,South,2022-05-15,Home & Garden
CUST_01342,47,M,41737,North,2022-01-05,Electronics
CUST_01343,55,M,30792,Central,2023-01-23,Clothing
CUST_01344,60,M,56572,Central,2022-08-25,Home & Garden
CUST_01345,70,M,71171,East,2022-08-06,Sports
CUST_01346,65,M,26870,South,2022-04-24,Food & Beverage
CUST_01347,74,Other,44258,South,2022-03-15,Food & Beverage
CUST_01348,29,M,55824,North,2022-09-18,Clothing
CUST_01349,32,Other,55401,South,2023-01-08,Electronics
CUST_01350,40,Other,65878,East,2022-11-24,Electronics
CUST_01351,56,F,92758,West,2022-10-12,Sports
CUST_01352,52,M,15000,East,2022-12-17,Food & Beverage
CUST_01353,65,F,93892,South,2022-04-22,Clothing
CUST_01354,58,Other,91619,West,2022-08-31,Beauty
CUST_01355,60,F,73243,East,2022-04-07,Clothing
CUST_01356,72,Other,59486,Central,2022-08-08,Beauty
CUST_01357,29,Other,42111,East,2022-09-02,Clothing
CUST_01358,70,Other,72971,Central,2022-11-25,Clothing
CUST_01359,70,F,60536,East,2022-08-08,Beauty
CUST_01360,20,Other,48767,East,2022-07-09,Clothing
CUST_01361,25,M,72394,North,2022-03-26,Beauty
CUST_01362,60,Other,76128,West,2022-02-09,Sports
CUST_01363,54,M,15000,South,2022-08-26,Sports
CUST_01364,34,F,83433,Central,2022-10-26,Clothing
CUST_01365,40,Other,39986,Central,2022-11-06,Electronics
CUST_01366,48,F,80303,South,2022-02-14,Food & Beverage
CUST_01367,61,Other,49132,North,2022-10-28,Clothing
CUST_01368,36,F,59543,East,2022-12-22,Clothing
CUST_01369,43,Other,63449,North,2022-10-07,Beauty
CUST_01370,67,Other,78385,East,2022-10-11,Home & Garden
CUST_01371,32,M,70097,East,2022-02-06,Clothing
CUST_01372,42,M,48438,North,2022-04-04,Food & Beverage
CUST_01373,37,F,15000,North,2022-10-24,Beauty
CUST_01374,24,M,65624,North,2022-08-17,Home & Garden
CUST_01375,41,F,58687,West,2022-02-26,Clothing
CUST_01376,66,F,29618,West,2022-12-10,Home & Garden
CUST_01377,54,F,61089,Central,2022-06-01,Home & Garden
CUST_01378,39,M,55567,West,2022-01-26,Sports
CUST_01379,39,Other,83198,South,2022-04-03,Clothing
CUST_01380,25,F,95628,North,2022-10-10,Electronics
CUST_01381,69,F,75561,North,2022-01-02,Food & Beverage
CUST_01382,50,F,54385,North,2022-09-12,Electronics
CUST_01383,31,F,57382,South,2023-01-05,Home & Garden
CUST_01384,43,M,39315,North,2022-06-28,Sports
CUST_01385,35,M,42798,East,2022-09-15,Sports
CUST_01386,62,Other,53205,West,2022-04-10,Beauty
CUST_01387,45,M,51088,West,2022-02-09,Beauty
CUST_01388,19,M,28573,Central,2022-11-10,Home & Garden
CUST_01389,67,M,83446,North,2022-07-18,Electronics
CUST_01390,29,F,86720,South,2022-03-02,Clothing
CUST_01391,46,F,82674,Central,2022-04-18,Beauty
CUST_01392,63,Other,87548,Central,2022-06-26,Food & Beverage
CUST_01393,27,Other,102804,East,2022-12-20,Food & Beverage
CUST_01394,22,M,39671,North,2022-06-28,Electronics
CUST_01395,55,F,101620,Central,2022-03-14,Sports
CUST_01396,21,F,48318,South,2022-06-29,Electronics
CUST_01397,48,F,68754,North,2023-01-21,Home & Garden
CUST_01398,48,M,24043,East,2022-10-17,Beauty
CUST_01399,18,Other,45750,Central,2022-12-29,Home & Garden
CUST_01400,18,M,76207,North,2022-09-02,Electronics
CUST_01401,62,M,69793,South,2022-04-17,Beauty
CUST_01402,30,F,47935,North,2022-02-15,Home & Garden
CUST_01403,35,M,57373,East,2022-11-09,Home & Garden
CUST_01404,48,F,43666,West,2022-05-07,Beauty
CUST_01405,44,F,76144,North,2022-07-01,Beauty
CUST_01406,63,Other,15000,West,2023-01-03,Clothing
CUST_01407,40,F,85025,West,2023-01-21,Food & Beverage
CUST_01408,69,M,39756,West,2022-01-19,Electronics
CUST_01409,36,F,55265,West,2022-06-06,Home & Garden
CUST_01410,71,F,27835,South,2023-01-17,Food & Beverage
CUST_01411,21,Other,60459,North,2023-01-19,Clothing
CUST_01412,34,Other,66437,North,2022-09-14,Electronics
CUST_01413,51,Other,62143,East,2022-05-13,Sports
CUST_01414,43,F,64736,Central,2022-03-16,Clothing
CUST_01415,34,Other,53082,North,2022-05-01,Home & Garden
CUST_01416,39,Other,53560,West,2022-10-12,Sports
CUST_01417,18,Other,52619,West,2022-06-30,Sports
CUST_01418,26,M,45155,West,2022-03-05,Food & Beverage
CUST_01419,64,M,47530,West,2022-04-19,Beauty
CUST_01420,55,M,65457,Central,2022-03-06,Sports
CUST_01421,63,Other,83471,Central,2022-05-13,Beauty
CUST_01422,21,Other,36315,South,2022-03-18,Electronics
CUST_01423,33,F,53485,South,2022-08-05,Clothing
CUST_01424,53,M,32233,South,2022-10-03,Clothing
CUST_01425,25,M,45510,West,2022-06-20,Electronics
CUST_01426,48,Other,48684,West,2022-02-09,Clothing
CUST_01427,33,Other,58985,South,2022-10-16,Sports
CUST_01428,50,F,58410,East,2022-12-04,Beauty
CUST_01429,22,M,55083,North,2022-11-07,Home & Garden
CUST_01430,18,Other,63705,West,2022-05-02,Sports
CUST_01431,44,F,38094,East,2023-02-03,Sports
CUST_01432,33,F,59155,North,2022-11-27,Beauty
CUST_01433,19,Other,70414,Central,2022-10-22,Sports
