customer_id,age,gender,income,region,last_order_date,days_since_last_order,churn,frequency,monetary
CUST_00780,72,Other,89122,North,2024-12-28,-88,0,46,37552.97
CUST_00781,22,Other,60938,East,2024-12-28,-88,0,30,24648.76
CUST_00782,70,Other,59213,North,2024-12-30,-90,0,31,23128.87
CUST_00783,54,F,84247,East,2024-12-29,-89,0,34,27279.66
CUST_00784,24,Other,56909,Central,2024-12-23,-83,0,39,24772.96
CUST_00785,56,Other,35332,North,2024-12-25,-85,0,33,29151.64
CUST_00786,37,F,79258,South,2024-12-25,-85,0,33,26285.95
CUST_00787,73,Other,23160,Central,2024-12-03,-63,0,37,25136.41
CUST_00788,51,M,75310,South,2024-12-22,-82,0,28,19044.9
CUST_00789,26,Other,54842,North,2024-12-19,-79,0,36,24899.14
CUST_00790,54,M,48985,West,2024-12-25,-85,0,30,24543.85
CUST_00791,48,F,48486,South,2024-12-15,-75,0,39,25681.89
CUST_00792,30,Other,52039,South,2024-12-29,-89,0,35,28720.760000000002
CUST_00793,24,Other,46140,Central,2024-12-27,-87,0,47,28335.99
CUST_00794,40,Other,63849,North,2024-09-28,3,0,31,26254.97
CUST_00795,40,M,46807,Central,2024-12-24,-84,0,28,30185.35
CUST_00796,34,Other,16582,East,2024-12-28,-88,0,45,28777.04
CUST_00797,32,F,54989,Central,2024-12-16,-76,0,36,23947.43
CUST_00798,26,F,74215,South,2024-12-13,-73,0,43,33280.81
CUST_00799,38,Other,15523,East,2024-12-18,-78,0,31,32708.7
CUST_00800,59,F,54858,East,2024-11-17,-47,0,36,26160.45
CUST_00801,56,F,45757,South,2024-12-28,-88,0,33,30024.600000000002
CUST_00802,60,F,73653,Central,2024-11-09,-39,0,31,22903.02
CUST_00803,24,M,49783,East,2024-12-27,-87,0,32,22364.1
CUST_00804,59,Other,70385,South,2024-12-11,-71,0,37,23253.51
CUST_00805,36,Other,67891,West,2024-12-20,-80,0,40,26721.63
CUST_00806,56,F,68476,East,2024-12-14,-74,0,32,27548.13
CUST_00807,71,Other,86176,East,2024-12-10,-70,0,28,24338.02
CUST_00808,43,M,50471,Central,2024-12-26,-86,0,34,24501.25
CUST_00809,51,Other,56148,West,2024-12-24,-84,0,40,32930.26
CUST_00810,20,F,63292,South,2024-12-19,-79,0,36,22771.37
CUST_00811,22,M,56759,East,2024-12-28,-88,0,40,32666.36
CUST_00812,50,M,49826,East,2024-12-19,-79,0,36,27593.67
CUST_00813,56,Other,36986,East,2024-12-29,-89,0,35,22316.88
CUST_00814,42,F,55220,South,2024-12-16,-76,0,42,29808.42
CUST_00815,42,Other,25053,East,2024-12-05,-65,0,29,19203.69
CUST_00816,74,Other,15000,East,2024-11-06,-36,0,30,24452.7
CUST_00817,23,M,32634,Central,2024-11-20,-50,0,30,26957.5
CUST_00818,28,Other,68228,South,2024-12-12,-72,0,30,27243.64
CUST_00819,24,M,59626,Central,2024-12-16,-76,0,31,23894.26
CUST_00820,68,Other,68442,South,2024-12-21,-81,0,42,37232.75
CUST_00821,18,M,41161,West,2024-12-26,-86,0,42,26313.92
CUST_00822,63,Other,75875,West,2024-12-17,-77,0,33,25416.93
CUST_00823,23,Other,27061,South,2024-11-20,-50,0,30,22224.54
CUST_00824,31,Other,33308,South,2024-12-21,-81,0,44,40150.87
CUST_00825,39,Other,75482,West,2024-11-27,-57,0,37,23932.02
CUST_00826,53,Other,58145,South,2024-12-14,-74,0,29,17793.86
CUST_00827,49,F,68570,East,2024-12-02,-62,0,37,32774.42
CUST_00828,37,M,59711,North,2024-12-28,-88,0,28,21041.65
CUST_00829,69,Other,43764,South,2024-12-22,-82,0,37,22012.51
CUST_00830,26,Other,31113,North,2024-12-28,-88,0,38,31042.95
CUST_00831,72,F,18432,South,2024-11-29,-59,0,31,27093.04
CUST_00832,49,F,91178,West,2024-12-26,-86,0,44,40873.9
CUST_00833,61,Other,22478,East,2024-12-23,-83,0,30,21637.0
CUST_00834,59,M,83442,East,2024-12-06,-66,0,42,35619.12
CUST_00835,45,Other,57029,North,2024-12-14,-74,0,29,25232.72
CUST_00836,36,F,60335,West,2024-11-03,-33,0,29,23058.85
CUST_00837,32,Other,58993,Central,2024-11-12,-42,0,29,21039.44
CUST_00838,47,M,65857,Central,2024-12-29,-89,0,39,34291.94
CUST_00839,20,F,39336,South,2024-12-08,-68,0,40,28551.41
CUST_00840,53,F,15000,South,2024-12-04,-64,0,32,18674.11
CUST_00841,28,F,43368,East,2024-12-29,-89,0,40,29613.98
CUST_00842,50,M,64060,North,2024-12-01,-61,0,39,30823.69
CUST_00843,22,F,33485,East,2024-11-29,-59,0,31,28545.63
CUST_00844,50,Other,76426,South,2024-12-26,-86,0,36,28328.75
CUST_00845,52,Other,52399,West,2024-11-30,-60,0,46,30952.49
CUST_00846,35,Other,31782,East,2024-12-12,-72,0,34,24846.41
CUST_00847,47,F,57946,North,2024-12-16,-76,0,29,20566.53
CUST_00848,58,M,63709,West,2024-12-21,-81,0,28,27962.940000000002
CUST_00849,31,M,65196,North,2024-12-21,-81,0,29,21743.93
CUST_00850,62,F,15000,South,2024-12-25,-85,0,31,19515.25
CUST_00851,21,F,15000,East,2024-12-20,-80,0,29,22895.579999999998
CUST_00852,45,Other,75507,Central,2024-12-27,-87,0,46,33898.61
CUST_00853,46,F,25676,East,2024-12-20,-80,0,34,24112.26
CUST_00854,58,M,75538,North,2024-12-07,-67,0,36,27556.78
CUST_00855,28,M,77580,West,2024-12-06,-66,0,42,29812.13
CUST_00856,59,M,31152,West,2024-12-19,-79,0,35,25577.21
CUST_00857,70,Other,34656,East,2024-12-23,-83,0,35,27801.39
CUST_00858,19,M,69649,East,2024-12-28,-88,0,34,25315.39
CUST_00859,39,Other,46928,South,2024-12-16,-76,0,47,35357.72
CUST_00860,51,M,80870,West,2024-11-24,-54,0,34,26605.4
CUST_00861,23,F,87085,Central,2024-12-12,-72,0,35,17672.64
CUST_00862,55,F,31761,Central,2024-12-26,-86,0,32,25141.28
CUST_00863,62,Other,38968,South,2024-12-28,-88,0,32,25902.22
CUST_00864,45,Other,56897,Central,2024-12-20,-80,0,35,27898.26
CUST_00865,23,Other,15000,West,2024-12-28,-88,0,40,31868.88
CUST_00866,48,Other,18943,East,2024-12-04,-64,0,41,33028.82
CUST_00867,56,Other,36818,North,2024-10-31,-30,0,32,26662.43
CUST_00868,35,Other,95019,Central,2024-12-18,-78,0,49,40720.73
CUST_00869,61,Other,59907,Central,2024-12-22,-82,0,38,28445.41
CUST_00870,47,M,41921,East,2024-11-20,-50,0,34,32654.36
CUST_00871,59,F,34509,North,2024-12-27,-87,0,40,38466.63
CUST_00872,20,M,30946,Central,2024-12-14,-74,0,27,18939.57
CUST_00873,32,M,43279,Central,2024-12-08,-68,0,28,22172.47
CUST_00874,38,M,42190,West,2024-12-26,-86,0,39,32948.96
CUST_00875,34,Other,50277,West,2024-12-30,-90,0,29,22517.96
CUST_00876,28,Other,64702,North,2024-12-25,-85,0,42,28879.86
CUST_00877,48,F,53228,East,2024-12-17,-77,0,34,30558.63
CUST_00878,29,M,70931,West,2024-12-23,-83,0,37,25914.260000000002
CUST_00879,48,M,48866,South,2024-12-29,-89,0,39,30068.81
CUST_00880,42,M,88932,North,2024-12-26,-86,0,40,28662.13
CUST_00881,35,F,70397,North,2024-12-27,-87,0,41,33624.19
CUST_00882,61,M,59345,North,2024-12-15,-75,0,39,23221.07
CUST_00883,43,M,64773,East,2024-12-21,-81,0,34,24243.58
CUST_00884,36,M,43791,South,2024-12-23,-83,0,30,22512.14
CUST_00885,18,Other,49959,West,2024-12-04,-64,0,19,16906.98
CUST_00886,29,F,49202,West,2024-12-12,-72,0,35,26613.81
CUST_00887,54,F,39656,North,2024-12-13,-73,0,37,25890.54
CUST_00888,66,Other,27795,Central,2024-11-07,-37,0,33,18881.07
CUST_00889,23,Other,65906,East,2024-12-15,-75,0,43,28691.16
CUST_00890,36,M,74303,Central,2024-12-13,-73,0,37,30501.77
CUST_00891,32,Other,62840,South,2024-12-23,-83,0,37,27481.69
CUST_00892,61,M,53169,North,2024-12-14,-74,0,37,29985.27
CUST_00893,33,F,99283,West,2024-12-30,-90,0,34,22149.32
CUST_00894,60,Other,41682,Central,2024-12-30,-90,0,43,27813.7
CUST_00895,72,Other,60037,West,2024-11-26,-56,0,33,20760.34
CUST_00896,63,M,77454,West,2024-12-26,-86,0,29,21395.44
CUST_00897,28,M,32781,East,2024-12-12,-72,0,40,32208.73
CUST_00898,23,Other,67514,North,2024-12-08,-68,0,42,31277.81
CUST_00899,18,Other,90544,West,2024-12-23,-83,0,37,28571.760000000002
CUST_00900,34,M,54796,South,2024-12-25,-85,0,32,25110.17
CUST_00901,59,M,58186,North,2024-12-20,-80,0,34,23963.64
CUST_00902,62,M,41794,West,2024-12-21,-81,0,28,13383.869999999999
CUST_00903,49,Other,64532,North,2024-12-26,-86,0,36,28822.95
CUST_00904,59,Other,39200,North,2024-12-27,-87,0,39,29114.26
CUST_00905,73,F,53604,South,2024-12-25,-85,0,31,26102.22
CUST_00906,59,M,25564,North,2024-12-18,-78,0,34,21386.71
CUST_00907,25,Other,15000,East,2024-12-26,-86,0,40,34711.71
CUST_00908,67,Other,45438,Central,2024-12-02,-62,0,37,26895.33
CUST_00909,69,Other,45131,Central,2024-11-21,-51,0,28,27249.05
CUST_00910,58,F,47062,South,2024-12-24,-84,0,28,18276.27
CUST_00911,40,M,69737,Central,2024-12-30,-90,0,30,24036.24
CUST_00912,58,F,74931,East,2024-12-28,-88,0,32,21511.08
CUST_00913,46,M,60892,Central,2024-11-15,-45,0,30,24700.239999999998
CUST_00914,46,Other,68201,South,2024-12-17,-77,0,31,22080.96
CUST_00915,35,Other,39731,West,2024-12-13,-73,0,31,27527.92
CUST_00916,55,F,35113,North,2024-12-21,-81,0,35,24876.36
CUST_00917,21,Other,64958,West,2024-12-07,-67,0,32,24020.0
CUST_00918,20,F,32541,West,2024-12-23,-83,0,43,29044.79
CUST_00919,60,M,30506,East,2024-12-27,-87,0,31,24589.35
CUST_00920,49,M,112149,Central,2024-12-21,-81,0,41,27314.68
CUST_00921,56,M,56076,South,2024-12-22,-82,0,35,25126.53
CUST_00922,34,Other,45143,South,2024-12-09,-69,0,41,27764.16
CUST_00923,30,M,42946,Central,2024-12-27,-87,0,37,23307.83
CUST_00924,41,F,26060,Central,2024-12-24,-84,0,40,38391.04
CUST_00925,45,M,60457,West,2024-12-15,-75,0,32,25114.41
CUST_00926,24,F,48820,South,2024-12-29,-89,0,38,25691.28
CUST_00927,62,Other,74291,North,2024-12-27,-87,0,26,22722.96
CUST_00928,37,F,65614,North,2024-12-26,-86,0,41,30132.43
CUST_00929,52,Other,48157,South,2024-12-24,-84,0,36,25009.41
CUST_00930,71,F,15445,West,2024-12-11,-71,0,28,27418.42
CUST_00931,37,Other,56130,Central,2024-12-05,-65,0,42,32837.78
CUST_00932,33,M,54311,South,2024-12-19,-79,0,49,31262.64
CUST_00933,41,Other,15000,Central,2024-12-19,-79,0,39,25308.27
CUST_00934,37,F,63145,South,2024-12-26,-86,0,47,33177.6
CUST_00935,52,F,31927,North,2024-12-19,-79,0,26,18926.13
CUST_00936,34,M,75448,North,2024-12-21,-81,0,27,20154.8
CUST_00937,38,F,53094,South,2024-12-23,-83,0,28,24977.19
CUST_00938,63,Other,42413,South,2024-12-30,-90,0,34,32459.92
CUST_00939,19,M,58902,Central,2024-12-19,-79,0,38,28296.16
CUST_00940,59,F,57637,West,2024-12-27,-87,0,39,32343.42
CUST_00941,27,Other,56892,East,2024-12-25,-85,0,29,20428.420000000002
CUST_00942,58,F,72416,East,2024-12-28,-88,0,39,28882.64
CUST_00943,21,F,18837,West,2024-11-19,-49,0,30,19239.51
CUST_00944,70,Other,60133,West,2024-12-27,-87,0,40,35628.57
CUST_00945,20,M,40724,East,2024-12-20,-80,0,36,27577.04
CUST_00946,25,F,49406,North,2024-12-27,-87,0,40,31424.9
CUST_00947,60,M,83018,South,2024-12-19,-79,0,32,25283.28
CUST_00948,47,F,39037,Central,2024-12-10,-70,0,27,15045.97
CUST_00949,60,Other,62809,West,2024-11-06,-36,0,20,21923.33
CUST_00950,66,M,73225,South,2024-12-11,-71,0,30,25535.3
CUST_00951,44,M,64788,West,2024-12-20,-80,0,37,33654.36
CUST_00952,66,M,56254,West,2024-12-14,-74,0,36,25756.4
CUST_00953,28,Other,59302,East,2024-12-22,-82,0,31,27348.03
CUST_00954,70,F,66103,West,2024-12-21,-81,0,27,24246.35
CUST_00955,60,M,38817,East,2024-12-20,-80,0,37,21196.36
CUST_00956,44,M,54440,Central,2024-12-21,-81,0,31,27583.7
CUST_00957,20,M,99131,Central,2024-12-19,-79,0,36,27004.39
CUST_00958,52,M,63446,Central,2024-12-04,-64,0,43,31457.79
CUST_00959,45,M,56960,North,2024-12-24,-84,0,31,27839.11
CUST_00960,56,F,47439,South,2024-12-16,-76,0,44,41157.65
CUST_00961,46,M,39024,North,2024-12-04,-64,0,37,32086.74
CUST_00962,27,M,59979,North,2024-12-30,-90,0,48,30303.0
CUST_00963,49,Other,61382,West,2024-12-14,-74,0,41,30663.86
CUST_00964,35,M,53101,Central,2024-12-19,-79,0,49,36855.66
CUST_00965,27,Other,109080,Central,2024-11-26,-56,0,41,27993.9
CUST_00966,38,Other,40610,West,2024-12-15,-75,0,33,24741.55
CUST_00967,32,M,36146,Central,2024-12-16,-76,0,32,27486.25
CUST_00968,28,F,47712,North,2024-12-22,-82,0,33,19954.61
CUST_00969,47,Other,53730,East,2024-11-21,-51,0,38,29013.07
CUST_00970,21,F,38065,North,2024-12-29,-89,0,28,22285.18
CUST_00971,40,Other,59486,West,2024-12-22,-82,0,31,17844.02
CUST_00972,32,M,61651,North,2024-12-29,-89,0,34,27138.5
CUST_00973,24,M,68550,South,2024-12-30,-90,0,35,26886.47
CUST_00974,45,Other,44569,Central,2024-12-25,-85,0,40,33891.8
CUST_00975,58,F,81023,East,2024-12-26,-86,0,41,28135.66
CUST_00976,32,M,67100,East,2024-12-29,-89,0,47,38534.28
CUST_00977,70,F,111253,Central,2024-12-03,-63,0,35,23327.59
CUST_00978,51,Other,40232,South,2024-12-29,-89,0,34,21787.18
CUST_00979,37,Other,37984,North,2024-12-24,-84,0,37,24180.69
CUST_00980,56,Other,49007,North,2024-12-24,-84,0,41,27130.3
CUST_00981,35,F,61701,West,2024-12-20,-80,0,39,26439.35
CUST_00982,66,Other,64621,West,2024-12-21,-81,0,39,29186.27
CUST_00983,52,Other,67060,North,2024-12-06,-66,0,28,22175.09
CUST_00984,24,M,97423,North,2024-11-29,-59,0,36,25947.78
CUST_00985,51,F,17750,East,2024-12-15,-75,0,41,35598.73
CUST_00986,63,M,20190,Central,2024-12-28,-88,0,42,28129.34
CUST_00987,40,M,52564,South,2024-12-28,-88,0,33,23825.6
CUST_00988,66,Other,95219,West,2024-12-30,-90,0,36,37705.55
CUST_00989,67,M,69522,North,2024-12-29,-89,0,42,32781.15
CUST_00990,65,F,35017,Central,2024-12-21,-81,0,28,17471.54
CUST_00991,48,Other,58460,North,2024-12-28,-88,0,33,28054.57
CUST_00992,28,F,51394,North,2024-12-20,-80,0,38,29275.28
CUST_00993,35,Other,50697,South,2024-12-12,-72,0,35,28510.24
CUST_00994,31,F,44209,North,2024-12-28,-88,0,41,36585.33
CUST_00995,74,M,56816,Central,2024-12-19,-79,0,31,24598.79
CUST_00996,34,Other,76617,West,2024-12-17,-77,0,30,27194.13
CUST_00997,35,Other,45877,East,2024-12-10,-70,0,36,33372.28
CUST_00998,69,Other,67217,South,2024-12-15,-75,0,26,16668.7
CUST_00999,58,Other,70808,North,2024-12-26,-86,0,44,28903.71
CUST_01000,48,Other,80834,East,2024-12-24,-84,0,33,24125.21
CUST_01001,19,M,37672,West,2024-12-11,-71,0,42,33001.82
CUST_01002,19,M,55226,East,2024-12-30,-90,0,35,25231.0
CUST_01003,19,Other,42015,Central,2024-12-19,-79,0,43,30492.17
CUST_01004,65,F,56854,North,2024-12-25,-85,0,35,26930.54
CUST_01005,70,F,56720,West,2024-12-07,-67,0,40,31499.45
CUST_01006,51,M,33007,East,2024-12-02,-62,0,38,30899.35
CUST_01007,20,F,58018,West,2024-12-28,-88,0,31,24125.559999999998
CUST_01008,58,Other,98717,Central,2024-12-23,-83,0,45,33350.21
CUST_01009,60,F,64702,North,2024-12-28,-88,0,46,40261.04
CUST_01010,19,F,29262,South,2024-12-24,-84,0,37,26928.0
CUST_01011,58,M,36530,North,2024-12-29,-89,0,32,24154.15
CUST_01012,57,M,54218,West,2024-12-27,-87,0,42,30431.81
CUST_01013,58,Other,36950,South,2024-12-28,-88,0,37,30040.98
CUST_01014,33,F,79588,East,2024-10-25,-24,0,31,23550.45
CUST_01015,27,M,27127,North,2024-12-07,-67,0,42,34909.32
CUST_01016,30,F,64846,West,2024-12-18,-78,0,35,28999.309999999998
CUST_01017,57,F,23357,North,2024-12-28,-88,0,30,19391.11
CUST_01018,53,M,53906,South,2024-12-15,-75,0,38,23899.91
CUST_01019,72,F,34268,Central,2024-11-23,-53,0,39,28543.68
CUST_01020,35,Other,68503,West,2024-12-28,-88,0,37,20906.38
CUST_01021,31,M,75676,North,2024-12-18,-78,0,31,21154.41
CUST_01022,23,Other,61640,North,2024-12-22,-82,0,43,36275.92
CUST_01023,49,Other,76692,East,2024-12-30,-90,0,39,36400.55
CUST_01024,54,M,15000,East,2024-12-29,-89,0,31,25245.64
CUST_01025,65,F,57764,North,2024-12-17,-77,0,33,27003.08
CUST_01026,18,Other,64552,South,2024-12-29,-89,0,38,23891.76
CUST_01027,26,Other,67169,South,2024-10-01,0,0,27,20694.59
CUST_01028,23,F,18073,South,2024-12-10,-70,0,30,20076.36
CUST_01029,53,F,63327,East,2024-12-17,-77,0,39,41509.81
CUST_01030,72,F,67625,South,2024-12-17,-77,0,38,27681.440000000002
CUST_01031,60,M,57537,West,2024-12-07,-67,0,31,21532.69
CUST_01032,40,F,29438,East,2024-12-27,-87,0,39,31847.2
CUST_01033,24,M,44069,East,2024-12-25,-85,0,31,22499.84
CUST_01034,41,M,79705,West,2024-12-30,-90,0,53,42074.89
CUST_01035,26,Other,77099,South,2024-12-08,-68,0,42,27980.58
CUST_01036,35,M,64171,South,2024-12-25,-85,0,37,28442.51
CUST_01037,23,M,68950,West,2024-12-23,-83,0,35,27593.99
CUST_01038,65,Other,74420,West,2024-12-29,-89,0,31,25164.17
CUST_01039,55,F,63933,East,2024-12-30,-90,0,40,31370.91
CUST_01040,57,Other,79054,Central,2024-12-29,-89,0,31,27206.48
CUST_01041,72,F,78299,East,2024-12-29,-89,0,34,25238.37
CUST_01042,18,Other,106450,South,2024-12-15,-75,0,32,21913.94
CUST_01043,58,F,44852,South,2024-12-28,-88,0,33,22763.7
CUST_01044,35,F,45196,East,2024-12-24,-84,0,33,27309.22
CUST_01045,49,Other,15000,West,2024-12-21,-81,0,29,21954.92
CUST_01046,44,M,62387,East,2024-12-17,-77,0,37,29582.06
CUST_01047,34,F,93708,West,2024-12-19,-79,0,38,29751.57
CUST_01048,19,M,80821,Central,2024-12-21,-81,0,34,28227.760000000002
CUST_01049,40,Other,71528,Central,2024-12-21,-81,0,36,28360.63
CUST_01050,71,Other,82376,Central,2024-12-18,-78,0,34,26800.13
CUST_01051,23,Other,64922,West,2024-12-23,-83,0,30,26780.07
CUST_01052,70,M,49234,West,2024-12-27,-87,0,36,23293.78
CUST_01053,65,Other,99688,North,2024-12-30,-90,0,25,20816.1
CUST_01054,37,Other,63389,West,2024-12-21,-81,0,34,24019.19
CUST_01055,42,Other,77805,East,2024-12-06,-66,0,41,26208.79
CUST_01056,61,F,15000,South,2024-12-28,-88,0,40,28309.47
CUST_01057,20,F,15000,West,2024-12-30,-90,0,41,31141.239999999998
CUST_01058,30,F,58389,Central,2024-12-25,-85,0,41,32598.54
CUST_01059,43,Other,36958,West,2024-12-26,-86,0,24,21971.05
CUST_01060,23,Other,60215,West,2024-12-25,-85,0,38,30752.43
CUST_01061,50,M,45169,East,2024-12-30,-90,0,35,31951.73
CUST_01062,34,Other,110349,Central,2024-12-27,-87,0,40,30542.78
CUST_01063,33,M,75990,North,2024-12-28,-88,0,33,23792.29
CUST_01064,24,Other,84589,East,2024-12-27,-87,0,39,25622.87
CUST_01065,37,Other,15000,Central,2024-12-18,-78,0,32,25806.15
CUST_01066,49,Other,71235,West,2024-12-10,-70,0,35,33454.87
CUST_01067,29,F,51473,North,2024-12-22,-82,0,49,35711.87
CUST_01068,40,M,85041,East,2024-12-23,-83,0,35,24777.94
CUST_01069,40,Other,68031,Central,2024-12-27,-87,0,35,27059.39
CUST_01070,30,Other,54255,Central,2024-12-29,-89,0,40,35384.58
CUST_01071,44,F,31296,East,2024-12-12,-72,0,27,25468.41
CUST_01072,29,F,58002,Central,2024-12-30,-90,0,42,34468.33
CUST_01073,60,Other,79185,South,2024-12-24,-84,0,44,34560.94
CUST_01074,48,M,86400,West,2024-12-15,-75,0,39,28443.4
CUST_01075,69,F,47955,West,2024-12-24,-84,0,41,24447.05
CUST_01076,29,M,105638,South,2024-12-28,-88,0,33,27517.98
CUST_01077,37,F,77388,East,2024-12-28,-88,0,40,27501.7
CUST_01078,73,M,37336,Central,2024-12-30,-90,0,45,38975.2
CUST_01079,66,F,32987,West,2024-12-30,-90,0,35,25123.21
CUST_01080,23,F,52704,West,2024-12-28,-88,0,40,30713.86
CUST_01081,65,M,47906,East,2024-12-25,-85,0,31,22714.76
CUST_01082,70,Other,65089,North,2024-12-28,-88,0,38,30115.55
CUST_01083,21,F,55853,North,2024-12-21,-81,0,25,21432.53
CUST_01084,32,M,49526,South,2024-12-25,-85,0,35,27152.8
CUST_01085,68,M,24343,Central,2024-12-28,-88,0,30,17137.88
CUST_01086,44,F,68681,Central,2024-12-15,-75,0,29,19256.51
CUST_01087,28,F,22824,South,2024-12-26,-86,0,51,40706.82
CUST_01088,28,Other,77462,South,2024-12-21,-81,0,27,19310.68
CUST_01089,56,Other,15783,West,2024-12-22,-82,0,33,21387.52
CUST_01090,46,M,21802,Central,2024-12-22,-82,0,32,28366.95
CUST_01091,57,F,37251,Central,2024-12-26,-86,0,36,28391.280000000002
CUST_01092,65,F,46162,North,2024-11-26,-56,0,29,24605.87
CUST_01093,45,M,42116,South,2024-12-29,-89,0,35,23899.47
CUST_01094,61,Other,46079,North,2024-12-22,-82,0,35,25985.04
CUST_01095,53,M,60623,Central,2024-12-22,-82,0,33,19573.81
CUST_01096,34,F,37681,East,2024-11-15,-45,0,29,20932.08
CUST_01097,62,F,60815,North,2024-12-20,-80,0,44,33908.53
CUST_01098,66,Other,15000,West,2024-12-20,-80,0,36,29083.86
CUST_01099,49,Other,36979,East,2024-12-19,-79,0,33,25617.34
CUST_01100,40,F,20944,Central,2024-12-23,-83,0,38,24759.5
CUST_01101,18,Other,77199,North,2024-12-24,-84,0,33,21403.76
CUST_01102,39,F,40100,West,2024-12-18,-78,0,50,36983.25
CUST_01103,34,M,67325,East,2024-12-08,-68,0,37,28057.18
CUST_01104,65,Other,17776,North,2024-12-30,-90,0,32,24028.78
CUST_01105,39,M,85998,East,2024-12-25,-85,0,37,31480.38
CUST_01106,36,M,57019,East,2024-12-18,-78,0,44,33272.8
CUST_01107,39,M,97138,East,2024-10-09,-8,0,30,20176.88
CUST_01108,70,M,54663,Central,2024-12-10,-70,0,45,28957.11
CUST_01109,74,F,24556,Central,2024-12-30,-90,0,33,24899.27
CUST_01110,30,Other,34634,West,2024-12-25,-85,0,29,19357.04
CUST_01111,66,M,50148,West,2024-11-30,-60,0,31,24267.93
CUST_01112,63,Other,35338,South,2024-12-27,-87,0,27,18827.2
CUST_01113,28,M,74911,West,2024-12-21,-81,0,40,34677.37
CUST_01114,73,M,56402,South,2024-12-27,-87,0,34,28129.829999999998
CUST_01115,54,F,35568,Central,2024-12-02,-62,0,35,24811.71
CUST_01116,54,F,71387,North,2024-12-19,-79,0,33,25697.760000000002
CUST_01117,56,M,47478,South,2024-12-21,-81,0,38,24795.37
CUST_01118,53,Other,70379,Central,2024-12-28,-88,0,33,24376.85
CUST_01119,46,F,44298,West,2024-12-08,-68,0,38,28077.95
CUST_01120,66,F,65823,West,2024-12-20,-80,0,36,33455.97
CUST_01121,55,F,46789,West,2024-12-12,-72,0,35,30425.010000000002
CUST_01122,62,M,74919,Central,2024-12-25,-85,0,23,17973.7
CUST_01123,56,M,18152,East,2024-12-07,-67,0,32,18392.89
CUST_01124,32,F,29812,South,2024-12-22,-82,0,33,21442.37
CUST_01125,36,F,51908,South,2024-12-24,-84,0,38,32264.8
CUST_01126,19,Other,40945,West,2024-11-20,-50,0,35,32656.14
CUST_01127,74,Other,46190,North,2024-12-22,-82,0,36,22188.22
CUST_01128,40,M,68239,East,2024-12-07,-67,0,44,28704.85
CUST_01129,61,F,45779,Central,2024-12-28,-88,0,45,34209.57
CUST_01130,42,Other,61555,West,2024-12-24,-84,0,41,30073.67
CUST_01131,20,M,36848,West,2024-12-23,-83,0,26,20982.24
CUST_01132,32,Other,15000,South,2024-12-24,-84,0,31,23631.8
CUST_01133,53,M,70243,West,2024-12-28,-88,0,39,28909.83
CUST_01134,48,F,91331,North,2024-12-11,-71,0,22,16462.09
CUST_01135,69,M,59349,South,2024-12-20,-80,0,26,21253.76
CUST_01136,26,Other,52994,Central,2024-12-21,-81,0,40,33234.19
CUST_01137,63,F,57142,Central,2024-12-26,-86,0,45,37255.07
CUST_01138,18,F,82555,South,2024-12-27,-87,0,41,28826.670000000002
CUST_01139,65,M,59596,South,2024-12-17,-77,0,42,35422.77
CUST_01140,68,M,71306,Central,2024-12-22,-82,0,35,28518.09
CUST_01141,43,Other,70319,East,2024-12-24,-84,0,45,27383.08
CUST_01142,71,Other,76813,South,2024-12-21,-81,0,28,19970.75
CUST_01143,31,Other,52558,East,2024-11-26,-56,0,41,30126.16
CUST_01144,61,Other,44039,East,2024-12-19,-79,0,28,19843.59
CUST_01145,49,Other,66062,North,2024-12-17,-77,0,42,30665.77
CUST_01146,31,F,75173,North,2024-12-04,-64,0,38,30511.02
CUST_01147,67,Other,79355,South,2024-12-29,-89,0,37,26804.68
CUST_01148,53,M,85434,South,2024-12-28,-88,0,33,28950.14
CUST_01149,32,Other,73105,East,2024-12-20,-80,0,39,32080.36
CUST_01150,36,Other,42971,West,2024-09-23,8,0,35,34080.63
CUST_01151,59,M,59324,Central,2024-12-29,-89,0,47,32393.61
CUST_01152,22,F,57475,West,2024-12-30,-90,0,25,19612.18
CUST_01153,55,F,55220,North,2024-12-30,-90,0,44,40492.49
CUST_01154,45,M,66105,West,2024-12-24,-84,0,35,26197.7
CUST_01155,27,Other,50695,East,2024-12-09,-69,0,34,26790.26
CUST_01156,63,F,50724,West,2024-12-24,-84,0,38,27227.24
CUST_01157,34,F,92861,Central,2024-12-28,-88,0,45,33790.54
CUST_01158,59,Other,53600,North,2024-12-26,-86,0,41,28357.97
CUST_01159,52,F,76647,East,2024-12-19,-79,0,38,33875.9
CUST_01160,29,Other,77965,West,2024-12-21,-81,0,41,33083.6
CUST_01161,22,F,59894,South,2024-12-27,-87,0,35,28540.59
CUST_01162,54,F,51501,East,2024-12-25,-85,0,40,28617.17
CUST_01163,67,F,37601,Central,2024-12-28,-88,0,43,31757.77
CUST_01164,59,M,22561,Central,2024-12-23,-83,0,37,30988.63
CUST_01165,39,F,67625,North,2024-12-29,-89,0,43,27376.39
CUST_01166,50,M,63155,West,2024-11-30,-60,0,35,27380.68
CUST_01167,65,M,70750,South,2024-12-29,-89,0,41,28126.5
CUST_01168,58,F,45258,North,2024-12-15,-75,0,40,29724.89
CUST_01169,23,M,95413,South,2024-12-24,-84,0,37,31700.8
